ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA,CGPA_Binned,Cluster,Cluster_Optimized,PC1,PC2
94422.0,2,0,2013.0,4.64,4.71,4.57,4.51,4.76,4.22,0,1,1,3.7263105813527497,-0.2536307454505017
81365.0,2,0,2013.0,4.46,4.73,4.33,4.36,4.38,3.67,0,1,1,2.9957223879995722,0.17483715032028269
81131.0,2,0,2013.0,3.83,4.36,3.67,3.28,3.83,3.59,0,2,2,1.1072728967588408,0.06958474182051376
47756.0,2,0,2014.0,2.41,3.02,2.69,1.81,1.82,2.43,1,0,0,-3.4298085833299066,1.3550488371905018
88318.0,2,0,2013.0,3.21,4.18,3.09,2.87,2.86,2.67,1,2,2,-0.820142067043622,0.40455691155805057
44579.0,2,0,2014.0,2.16,3.37,2.17,1.42,1.86,1.67,1,0,0,-4.15507113962648,1.879815209208357
58937.0,2,1,2013.0,3.69,3.8,3.02,3.36,4.19,2.85,0,2,2,0.27301517345084353,0.8640567053780596
85986.0,2,0,2013.0,3.73,3.6,3.0,3.94,4.0,2.5,0,2,2,0.23063857849728467,0.8138043458289411
45643.0,2,1,2013.0,4.0,4.38,3.4,2.5,3.81,3.04,0,2,2,0.47577620848131796,0.746453228611047
54855.0,2,1,2013.0,3.23,3.82,2.92,2.64,3.42,2.19,1,2,2,-1.1088608855097781,1.1142017471735444
87399.0,2,1,2013.0,3.72,4.33,3.51,3.75,3.73,4.1,0,2,2,1.3004773263509204,-0.255897867178409
70858.0,2,1,2013.0,4.12,4.73,3.92,4.17,4.21,3.2,0,1,1,2.167824883500714,0.562806726247398
87617.0,2,1,2013.0,2.91,4.02,2.79,2.11,2.97,2.63,1,0,0,-1.630454518052882,0.3839264407646112
50884.0,2,0,2013.0,3.82,4.56,3.63,3.55,3.48,2.62,0,2,2,0.7829479061023474,0.9788470784778057
72491.0,2,1,2013.0,3.08,4.11,2.71,2.62,3.16,2.95,1,2,2,-1.0249262388809783,0.45944946635088935
64823.0,2,1,2013.0,2.72,3.89,2.58,2.11,3.07,3.28,1,0,0,-1.6542650175303917,0.26350640224571525
57244.0,2,1,2013.0,3.59,4.02,3.47,3.27,3.79,3.33,0,2,2,0.5100509915503242,0.47619468511766316
61718.0,2,1,2013.0,3.99,4.62,3.94,3.81,3.9,3.57,0,1,1,1.8206436318036214,0.3444628300808844
86812.0,2,1,2013.0,4.32,4.38,3.71,4.39,4.83,3.47,0,1,1,2.5230819601955745,0.35564240620866633
57078.0,2,1,2013.0,3.48,3.42,2.93,3.4,4.07,3.4,1,2,2,0.02156742293239918,0.5235721691069177
48205.0,2,1,2013.0,4.67,4.53,4.59,4.84,4.83,3.46,0,1,1,3.576270821117242,0.7422232753824514
69017.0,2,1,2013.0,4.39,4.42,3.94,4.45,4.83,4.14,0,1,1,3.009892267099141,0.12767621933121973
56218.0,2,1,2013.0,2.95,3.96,3.2,2.22,3.1,2.92,1,2,2,-1.1689072734930164,0.5258010089740021
64377.0,2,1,2013.0,4.46,4.76,4.53,4.38,4.34,3.2,0,1,1,2.939386688616505,0.6149174984640438
39873.0,2,1,2013.0,2.88,3.2,2.56,2.35,3.31,2.5,1,0,0,-1.9990644502809853,1.04312051922779
39868.0,2,0,2013.0,4.46,4.69,4.02,4.13,4.69,3.47,0,1,1,2.7748132457704737,0.8012318774945622
52721.0,2,1,2013.0,3.22,4.07,2.78,2.96,3.69,2.73,1,2,2,-0.5408836535820137,0.9107591698583487
23558.0,2,1,2013.0,3.36,4.33,3.38,2.15,3.59,4.2,1,2,2,0.1413600048357537,0.18389875982854456
93644.0,2,1,2013.0,2.84,3.67,2.43,2.55,2.38,3.21,1,0,0,-1.9555445847626518,-0.035401951968413906
87241.0,2,1,2014.0,3.37,3.18,2.67,3.78,3.72,2.92,1,2,2,-0.505633972847097,1.1588425797516697
81090.0,2,1,2014.0,4.36,4.04,3.73,4.7,4.72,2.85,0,1,1,2.242093286184654,1.457490303868667
94907.0,2,1,2014.0,3.25,4.04,3.04,3.2,2.9,3.35,1,2,2,-0.44558505194328246,0.6292628903330277
82490.0,2,1,2014.0,4.3,4.6,4.0,4.43,4.34,3.26,0,1,1,2.495401787617499,1.1025433155980557
34949.0,2,1,2014.0,4.26,4.56,4.1,4.36,4.17,3.26,0,1,1,2.3816421526700178,1.5720177922495906
67091.0,2,1,2014.0,3.59,3.6,3.29,4.04,3.68,3.06,0,2,2,0.40519055480048494,1.2671278375643793
79245.0,2,1,2014.0,3.76,4.33,3.56,3.73,3.33,3.89,0,2,2,1.0689385304528634,0.5629171161686585
78532.0,2,1,2014.0,4.52,4.56,4.06,4.68,4.52,3.47,0,1,1,2.9591894792414988,1.072806660444164
40103.0,2,0,2014.0,4.13,4.36,3.31,4.4,4.45,3.96,0,1,1,2.162493261730995,1.2215015462158494
83441.0,2,1,2014.0,3.51,4.0,3.18,3.83,3.1,2.87,0,2,2,0.033887626678322715,1.1321577923410555
43726.0,2,1,2014.0,3.49,3.71,2.94,3.85,3.55,3.28,1,2,2,0.12405110459635486,1.3954012453162496
72100.0,2,1,2014.0,3.84,3.98,3.2,4.04,3.9,2.64,0,2,2,0.7045792103031774,1.5382500329230653
80882.0,2,1,2014.0,3.83,4.16,3.4,3.89,3.72,2.97,0,2,2,0.8675354385262634,1.1855934848449585
33716.0,2,1,2014.0,3.64,3.84,2.88,3.76,3.66,2.4,0,2,2,-0.049333974830691484,2.061815151867529
61401.0,2,0,2014.0,4.3,4.47,3.88,4.47,4.38,2.81,0,1,1,2.2262879551732824,1.6222098774661726
57882.0,2,1,2014.0,2.82,3.04,2.45,2.7,2.81,3.47,1,0,0,-1.9058897582671641,0.9005530837542273
47395.0,2,0,2014.0,3.49,3.64,2.98,3.63,3.55,3.2,1,2,2,-0.035964397133068524,1.371903430392848
45885.0,2,1,2014.0,3.76,3.71,3.55,4.06,3.79,2.92,0,2,2,0.7508850508941403,1.579754206032833
70584.0,2,0,2014.0,3.6,3.78,2.57,3.86,4.0,2.92,0,2,2,0.13550547775285357,1.4387891691238128
39336.0,2,0,2014.0,4.31,4.29,3.76,4.47,4.66,2.72,0,1,1,2.1776828920925326,1.9614205026515812
68614.0,2,1,2014.0,3.81,3.93,3.38,4.19,3.76,2.44,0,2,2,0.6830683827330958,1.6667901598046595
44971.0,2,1,2014.0,3.83,3.47,3.49,4.33,3.97,3.2,0,2,2,0.963558774667535,1.474761605476766
37204.0,2,1,2014.0,3.4,3.36,2.75,4.11,3.58,2.68,1,2,2,-0.3268692044355595,1.8633405081270764
35054.0,2,0,2014.0,3.78,3.58,3.27,3.84,4.16,4.1,0,2,2,1.0626987839861348,1.043523657861941
70357.0,2,0,2014.0,4.09,4.6,3.37,4.04,4.1,4.06,0,1,1,1.9751626207207336,0.7482487666567892
37681.0,2,0,2014.0,4.14,4.27,3.49,4.17,4.31,3.54,0,1,1,1.8699918593232836,1.4309816327362224
33416.0,2,0,2014.0,4.22,4.18,3.86,4.45,4.45,2.5,0,1,1,1.9046520374840636,2.1052042459050777
94142.0,2,1,2014.0,4.15,4.33,3.57,4.36,4.1,3.68,0,1,1,1.987868199044626,0.7184416037227956
29930.0,2,1,2014.0,3.15,2.98,2.18,3.8,3.72,2.85,1,2,2,-1.0589788529722355,1.8677121378859456
85295.0,2,1,2014.0,3.35,3.09,3.07,3.8,3.59,3.44,1,2,2,-0.20814312925568745,0.7944222905458228
90869.0,2,0,2014.0,4.66,4.6,4.27,4.77,4.9,4.17,0,1,1,3.7064973705885538,0.5596077228137515
44518.0,2,0,2014.0,3.96,3.8,3.39,4.4,4.52,2.5,0,1,1,1.2499939414215984,2.0173009198534686
77775.0,2,0,2014.0,3.44,3.87,2.92,3.3,3.52,3.28,1,2,2,-0.1270422868851988,0.9695155870854774
72586.0,2,1,2014.0,3.65,3.96,3.33,3.87,3.73,3.36,0,2,2,0.7312283899102476,1.0295329778282856
49290.0,2,0,2014.0,3.69,3.93,3.33,3.66,3.79,2.94,0,2,2,0.5111583375584032,1.5222817373466493
28070.0,2,0,2014.0,4.5,4.76,3.9,4.87,4.55,2.92,0,1,1,2.8817247058568305,2.0054467952045805
87019.0,2,1,2014.0,3.74,3.93,3.04,4.27,3.79,2.71,0,2,2,0.5991500686039086,1.3566377663845082
41258.0,2,0,2014.0,3.71,4.36,3.07,3.66,3.52,3.89,0,2,2,0.8453620554857327,1.0554051541592335
42268.0,2,0,2014.0,4.2,4.29,3.68,4.57,4.34,3.62,0,1,1,2.27785478627405,1.3593991657047146
63977.0,2,1,2014.0,4.19,4.44,3.61,4.28,4.38,2.81,0,1,1,1.8843781199403862,1.601188230923474
67793.0,2,1,2014.0,3.85,3.98,3.2,4.39,4.07,3.54,0,2,2,1.3187602791625792,1.1031990859876268
46062.0,2,1,2014.0,3.38,3.82,2.98,3.83,3.1,3.61,1,2,2,0.011117263235367303,1.1026710489959266
31018.0,2,1,2014.0,4.15,4.24,3.39,4.58,4.48,2.86,0,1,1,1.8441702069922565,1.9917613758589912
38008.0,2,1,2014.0,4.34,4.49,3.86,4.47,4.45,3.36,0,1,1,2.501885633862529,1.560047003746366
71020.0,2,0,2014.0,3.43,3.47,2.53,3.48,4.07,3.16,1,2,2,-0.24894624483804928,1.23947941542902
92825.0,2,1,2014.0,3.42,3.36,2.35,3.85,3.9,2.76,1,2,2,-0.47762790086712137,1.2784320654153831
66413.0,2,1,2011.0,2.28,2.71,2.36,1.5300000000000002,2.39,3.48,1,0,0,-3.368712488862901,-1.4024645248225072
36497.0,2,1,2010.0,1.97,3.11,2.47,1.4100000000000001,2.87,3.96,1,0,0,-2.9230720139593194,-1.9931845627135014
75515.0,2,1,2010.0,1.97,3.0,1.52,1.08,1.42,3.44,1,0,0,-4.656115188197173,-2.2130755885769506
88837.0,2,1,2010.0,1.86,2.97,2.04,1.86,2.23,3.47,1,0,0,-3.624624639127795,-2.2603138613957734
88357.0,2,1,2010.0,1.8399999999999999,1.92,1.44,1.6600000000000001,1.6,3.26,1,0,0,-5.099150164808162,-2.2039087963950044
57038.0,7,1,2010.0,2.33,2.76,2.2,2.29,2.52,2.66,1,0,0,-3.2633083449287743,-1.3450443986695255
85508.0,7,1,2010.0,2.36,3.59,2.8,2.06,1.6800000000000002,3.44,1,0,0,-2.6914392545003487,-2.2993129411583952
94681.0,7,1,2011.0,2.0699999999999994,2.62,2.26,1.2400000000000002,1.8399999999999999,2.03,1,0,0,-4.610659540824312,-0.9430050538859981
33027.0,7,0,2011.0,1.73,2.71,1.88,1.1,1.4,2.19,1,0,0,-5.2423676034885665,-0.4092484587071657
49561.0,7,0,2010.0,3.1,3.02,3.34,3.02,2.7,2.89,1,0,0,-1.3863091013807771,-1.3919295980177182
27809.0,7,1,2012.0,1.9400000000000002,2.7,2.12,1.48,2.13,2.27,1,0,0,-4.34708466715875,0.3803071714922981
63419.0,7,0,2010.0,2.39,3.64,2.77,1.94,1.94,3.67,1,0,0,-2.4923575633226265,-2.1683621009474487
71578.0,7,1,2010.0,2.06,2.82,1.84,2.18,2.0,2.19,1,0,0,-4.127348392726154,-1.2668334915041568
84206.0,7,1,2010.0,1.7400000000000002,2.24,1.76,1.78,1.2600000000000002,2.66,1,0,0,-5.1471293476948645,-1.8624464461659973
80596.0,7,1,2011.0,2.47,3.4,1.76,2.03,2.5,2.85,1,0,0,-3.1039163657109103,-0.9890556811057448
94348.0,7,1,2010.0,4.1,4.33,4.33,4.31,3.17,3.44,0,1,1,1.7252080383825674,-2.021333055436966
33541.0,7,0,2010.0,4.13,3.8,4.0,4.19,4.1,3.67,0,1,1,1.7771651349854622,-1.3679071984151263
94428.0,7,1,2010.0,4.41,4.3,4.8,4.53,4.1,3.13,0,1,1,2.6719314568642316,-1.7328018229881428
33659.0,7,1,2010.0,3.31,3.53,3.04,3.47,2.74,2.71,1,2,2,-0.9316619202830507,-0.9832530675510308
68977.0,7,1,2010.0,4.4,4.44,4.26,4.49,4.24,3.52,0,1,1,2.646192679131955,-1.6012470942292083
30599.0,7,1,2010.0,4.03,3.93,4.12,4.0,3.62,3.2,0,1,1,1.3244652284587846,-1.1522087095657256
62829.0,7,1,2010.0,3.45,3.58,3.68,3.55,3.21,2.78,1,2,2,-0.13385115866440714,-1.344150172846635
91858.0,7,1,2010.0,4.09,4.04,4.24,4.28,3.66,3.67,0,1,1,1.8300266325492383,-2.0730224975697022
92604.0,7,1,2010.0,4.35,4.58,4.54,4.17,4.0,3.83,0,1,1,2.6763467154063076,-2.143784796538979
24810.0,7,1,2010.0,2.7,3.62,2.61,2.36,2.19,3.75,1,0,0,-2.000671010125713,-1.6811059702014481
61726.0,7,1,2010.0,4.25,4.42,4.46,4.08,3.66,3.13,0,1,1,1.9836780419512214,-1.4437271440807464
50643.0,7,1,2012.0,4.71,4.78,4.88,4.68,4.13,3.96,0,1,1,3.638122923067158,-0.38260874034379844
40247.0,7,0,2010.0,4.56,4.6,4.56,4.66,4.0,3.28,0,1,1,2.8907260311769103,-1.1805114987403014
49025.0,7,1,2010.0,3.93,3.91,4.22,3.91,3.03,3.44,0,2,2,1.0314603792679502,-1.604619629462958
94075.0,7,1,2010.0,4.71,4.64,4.62,4.83,4.45,4.27,0,1,1,3.74223512936788,-2.281460892651277
59352.0,7,1,2010.0,4.34,4.24,4.0,4.6,4.52,3.13,0,1,1,2.3995020959241415,-1.1914699132252828
53167.0,7,0,2010.0,4.61,4.76,4.72,4.66,4.14,3.26,0,1,1,3.1730633715241776,-1.3009511274437981
37138.0,7,0,2010.0,4.85,4.78,4.9,4.83,4.66,4.03,0,1,1,4.1052509585019505,-1.5121746450142066
69344.0,7,1,2010.0,3.32,3.15,3.56,3.3,3.07,3.82,1,2,2,-0.34912617959370557,-2.0982751650745604
33204.0,7,1,2010.0,4.36,4.56,4.36,4.17,3.97,3.47,0,1,1,2.4257420390660287,-1.2623198788475103
46503.0,7,0,2010.0,4.7,4.47,4.76,4.68,4.66,3.75,0,1,1,3.560048524083438,-1.465697288633403
31124.0,7,0,2010.0,4.87,4.89,4.92,4.98,4.55,3.96,0,1,1,4.1862481097586635,-1.3996926738196085
23722.0,7,1,2010.0,4.08,4.33,4.12,4.0,3.62,3.91,0,1,1,1.8602543133363283,-1.4845146368876379
26407.0,7,1,2010.0,4.02,4.27,4.12,3.83,3.66,4.51,0,1,1,1.945482598978962,-1.8943281760310124
97178.0,7,1,2010.0,3.79,4.02,4.1,3.66,2.59,3.57,0,2,2,0.6153931085147375,-2.2789274573152727
74441.0,7,0,2010.0,4.45,4.22,4.56,4.47,4.21,3.67,0,1,1,2.752091453816429,-1.8030067019697316
47857.0,7,1,2010.0,3.5,3.04,3.24,3.43,3.84,2.31,0,2,2,-0.564420145653964,-0.7917281431210997
41325.0,7,1,2010.0,4.27,4.44,4.36,4.28,4.07,3.75,0,1,1,2.507135463091919,-1.5049058721188089
82503.0,7,1,2010.0,4.56,4.42,4.78,4.55,4.21,3.2,0,1,1,2.93001848973485,-1.6119795327227975
37861.0,7,1,2010.0,4.02,4.42,4.22,3.74,3.21,4.17,0,1,1,1.6759026909790333,-1.8894312524802477
54559.0,7,1,2010.0,4.52,4.31,4.72,4.54,4.21,4.38,0,1,1,3.248907168962492,-2.0200100817754874
96103.0,7,1,2011.0,2.28,3.33,3.24,1.98,2.19,3.36,1,0,0,-2.440003772495568,-1.7175259667767813
47666.0,7,1,2010.0,2.65,2.96,2.66,2.1,2.68,2.97,1,0,0,-2.5603529105866984,-1.4611967284682512
42010.0,7,0,2010.0,4.41,4.11,4.64,4.32,4.24,4.17,0,1,1,2.838597720047099,-1.7816193767702144
25221.0,7,1,2010.0,4.04,4.09,4.38,3.96,3.14,3.59,0,1,1,1.4450536036370503,-1.422704972530679
34656.0,7,1,2010.0,4.34,3.8,4.66,4.55,3.97,2.5,0,1,1,1.9653451541868485,-0.7270752480052917
91529.0,7,1,2010.0,3.88,4.07,4.02,3.72,3.34,3.75,0,2,2,1.15657687389505,-2.2022857384713856
79534.0,7,1,2010.0,2.83,3.72,3.52,2.13,1.9,3.05,1,0,0,-1.8807352500138976,-2.0229244320076374
97025.0,7,0,2010.0,4.77,4.91,4.88,4.83,4.28,4.24,0,1,1,3.985437980401638,-2.3361058850408956
38829.0,7,0,2010.0,4.3,4.6,4.34,4.38,3.41,4.31,0,1,1,2.5233523955921178,-1.8805981827000124
50667.0,7,1,2010.0,4.73,4.62,4.7,4.85,4.69,4.38,0,1,1,3.9733066214825783,-1.8522120326444012
88654.0,7,1,2010.0,3.32,3.36,3.52,3.41,3.07,3.83,1,2,2,-0.19275801866287556,-2.2877648094876473
51962.0,7,1,2010.0,3.41,4.11,3.12,2.89,3.0,3.33,1,2,2,-0.4048828910734553,-1.5618351053449464
89455.0,7,1,2010.0,4.53,4.36,4.7,4.38,4.48,3.36,0,1,1,2.945592487672471,-1.7603668912680528
89149.0,7,0,2010.0,2.93,2.96,3.2,2.67,2.72,3.54,1,0,0,-1.5431953112836299,-2.243004001018621
48531.0,7,1,2010.0,3.93,4.13,3.94,4.1,3.24,4.3,0,1,1,1.5332979196854248,-2.0231889834044003
25527.0,7,1,2010.0,2.49,2.84,2.72,1.94,2.31,2.89,1,0,0,-3.0104481579064903,-1.261059206578616
37328.0,7,1,2010.0,2.62,3.33,2.5,2.52,2.55,2.92,1,0,0,-2.3303246801196957,-1.255475572986589
89612.0,7,1,2011.0,2.53,2.48,2.71,1.0499999999999998,2.76,3.13,1,0,0,-3.314800492441239,-1.487026821585179
82557.0,7,1,2010.0,3.7,3.82,3.48,3.08,3.68,3.68,0,2,2,0.4134663702256945,-2.03756020992614
43266.0,7,1,2010.0,3.84,4.11,4.0,3.38,3.31,4.1,0,2,2,1.0913466572438957,-1.9270312315230902
38961.0,7,1,2010.0,3.24,3.27,3.2,3.13,2.85,3.89,1,2,2,-0.7094938637752607,-1.810234039713576
79948.0,7,1,2010.0,2.81,3.67,2.62,2.23,2.5,2.78,1,0,0,-2.165362012734121,-1.661114104952242
70155.0,7,1,2010.0,3.63,4.27,3.96,3.35,3.07,4.27,0,2,2,0.9356593789814205,-2.3565511747767776
65175.0,7,1,2010.0,4.53,4.56,4.74,4.36,4.21,3.2,0,1,1,2.8741078349976563,-1.4342726782894732
78617.0,7,0,2010.0,3.93,4.24,4.12,3.82,3.34,3.4,0,1,1,1.2660860631738873,-1.8428007612661723
32976.0,7,1,2010.0,3.56,3.51,3.62,3.67,2.73,3.57,0,2,2,-0.02300258929972489,-1.535649316354231
29145.000000000004,7,1,2010.0,2.82,3.46,2.92,2.98,2.4,3.44,1,0,0,-1.529245894477856,-1.4876782739196568
90088.0,7,0,2010.0,3.7,3.51,3.68,3.51,3.79,2.81,0,2,2,0.2921453049289627,-1.5743852984418172
73542.0,7,1,2012.0,2.52,3.42,1.3499999999999999,1.87,2.96,4.38,1,0,0,-2.535624603101118,-1.0705719996082603
96755.0,7,1,2011.0,2.86,3.95,3.63,2.36,1.77,4.03,1,0,0,-1.236466907959015,-2.1325169533805304
53660.0,7,1,2010.0,3.81,3.83,3.86,3.81,3.28,2.86,0,2,2,0.5610744551823212,-1.2468514724875082
91370.0,7,1,2010.0,4.22,4.22,4.46,4.17,3.79,3.26,0,1,1,2.006455195171853,-1.8280475676675028
56563.0,7,1,2010.0,3.83,4.38,4.2,3.47,3.0,2.44,0,2,2,0.6069425722159952,-1.117022340680809
88793.0,7,1,2010.0,2.75,2.82,3.15,2.26,2.32,3.26,1,0,0,-2.3012081793591004,-2.1775273811468874
39049.0,7,1,2010.0,3.85,3.98,3.72,3.83,3.8,3.84,0,2,2,1.2536130021141991,-1.5803679261502903
94806.0,7,1,2010.0,4.07,4.53,4.46,4.17,3.41,3.48,0,1,1,1.964848652897258,-2.0431846001141576
68166.0,7,0,2010.0,4.33,3.91,4.12,4.53,4.59,3.75,0,1,1,2.503344687814718,-1.6900368131990229
62548.0,7,0,2010.0,3.83,3.85,3.82,3.7,3.69,4.14,0,2,2,1.2072797263725163,-2.0649588079640817
56655.0,7,0,2010.0,4.01,4.04,3.62,4.28,3.76,2.66,0,1,1,1.1010457140424823,-0.9927899301681404
93753.0,7,0,2010.0,3.18,3.76,3.4,2.65,2.37,3.52,1,2,2,-0.9965421304778701,-2.3050516156519985
94528.0,7,1,2010.0,3.93,3.82,3.8,3.98,3.69,4.44,0,2,2,1.4985895419811535,-2.5562672258521077
72365.0,7,0,2010.0,3.65,3.49,3.28,3.82,3.45,3.39,0,2,2,0.21911854837324893,-1.6952237626805051
37676.0,7,1,2010.0,3.18,3.59,2.96,2.79,2.84,2.65,1,2,2,-1.3458797908690927,-1.044652813556886
90021.0,7,1,2010.0,4.54,4.4,4.72,4.62,4.21,3.33,0,1,1,2.9543612131377017,-1.7588135459859426
34735.0,7,1,2010.0,4.46,4.51,4.65,4.44,4.17,4.38,0,1,1,3.214902214088755,-1.8060291962442119
75974.0,7,1,2012.0,2.39,3.35,3.22,2.05,1.76,3.59,1,0,0,-2.4536748493076264,-1.0140663150986637
70123.0,7,1,2011.0,2.68,3.35,2.26,2.7,2.7,3.59,1,0,0,-1.9809339464731437,-1.2779635930610402
92709.0,7,1,2010.0,3.27,3.82,3.5,2.78,2.93,4.3,1,2,2,-0.18697298089741754,-2.6806567714402667
82989.0,7,0,2010.0,4.01,3.87,4.18,4.09,3.38,2.59,0,1,1,0.9914704721759457,-1.3877224318260963
23595.0,7,1,2010.0,4.32,4.6,4.08,4.08,4.24,4.1,0,1,1,2.599816201612713,-1.475602250646122
93286.0,7,1,2010.0,4.6,4.64,4.72,4.55,4.28,4.1,0,1,1,3.4271528540631544,-2.2422775494897094
60728.0,7,1,2010.0,3.75,4.2,3.94,3.64,2.48,3.23,0,2,2,0.40998211637994614,-1.66817544065252
65629.0,7,1,2011.0,2.9,3.72,3.22,2.43,2.15,2.71,1,0,0,-1.8321223963156352,-0.8957225840107047
33930.0,7,1,2011.0,2.15,2.98,1.6300000000000001,1.59,2.26,2.58,1,0,0,-4.08737117828692,-0.4187005505469932
83199.0,7,1,2010.0,4.3,4.4,4.18,4.43,3.93,3.13,0,1,1,2.1657074676124317,-1.565513227849042
77743.0,7,1,2010.0,4.47,4.47,4.74,4.45,4.1,3.13,0,1,1,2.7398519329016393,-1.5411507351044091
51267.0,7,1,2010.0,3.86,3.14,4.02,4.26,3.72,3.47,0,2,2,0.9758512078391652,-1.5308111386526113
68912.0,7,1,2010.0,3.55,3.78,3.62,3.29,2.93,3.13,0,2,2,-0.1303831114776199,-1.6635323475535926
77025.0,7,1,2011.0,2.6,3.51,3.38,2.35,1.83,3.75,1,0,0,-1.8889868170431474,-1.7449260625701348
91424.0,7,1,2010.0,3.59,3.87,3.6,3.26,3.55,3.2,0,2,2,0.2740994512291479,-1.8623607944350584
58886.0,7,1,2010.0,4.82,4.82,4.88,4.85,4.62,3.26,0,1,1,3.7918988350962164,-1.2849754754415916
83087.0,7,1,2010.0,3.96,3.56,4.34,4.23,3.28,2.73,0,1,1,0.9380128700749838,-1.5090245282671677
36895.0,7,0,2010.0,4.09,4.22,4.04,4.19,3.9,3.44,0,1,1,1.8229766805248488,-1.2809428999119437
67510.0,7,1,2010.0,4.31,4.67,4.46,4.14,3.59,2.58,0,1,1,1.9551168715737415,-1.1632857248307094
48476.0,7,1,2011.0,3.18,3.51,3.25,3.19,3.83,2.89,1,2,2,-0.40219016306674704,-0.5107970301955225
58377.0,7,1,2010.0,4.65,4.78,4.76,4.6,4.31,3.19,0,1,1,3.2671767312003173,-1.3012098138189783
43804.0,7,1,2010.0,3.03,3.24,3.0,2.92,2.87,2.13,1,0,0,-1.745706417955666,-0.8096007914370453
56962.0,7,1,2013.0,1.8300000000000003,2.79,2.04,1.6,1.5499999999999998,3.13,1,0,0,-4.327889307496035,0.1521599942436131
73953.0,7,1,2010.0,2.95,3.49,2.72,2.36,2.69,3.75,1,0,0,-1.5835863401090677,-2.154352973519953
84169.0,7,1,2012.0,1.93,2.98,2.54,2.25,1.38,3.13,1,0,0,-3.6435933505984726,-0.8100681122763767
27875.0,7,1,2010.0,3.14,3.49,2.96,2.92,3.06,3.4,1,2,2,-0.9650966439153943,-1.3538824668766412
78600.0,7,1,2010.0,3.57,4.02,3.9,3.7,2.55,3.13,0,2,2,0.18597600824773847,-1.7997708290285248
24136.0,7,0,2010.0,4.39,4.58,4.64,4.57,3.48,4.17,0,1,1,2.824914449335644,-1.6415518651518697
71474.0,7,1,2010.0,3.61,4.38,3.78,3.09,3.17,4.02,0,2,2,0.711004723872858,-2.20762875170338
90647.0,7,1,2010.0,2.66,3.28,3.34,1.87,2.29,2.81,1,0,0,-2.372530749283342,-1.9813866380171716
64475.0,7,1,2010.0,3.22,3.67,3.16,2.85,2.77,3.2,1,2,2,-0.9612991504327613,-1.6902146698863287
51146.0,7,1,2010.0,3.09,3.82,2.86,3.14,2.28,2.81,1,0,0,-1.3908319014553279,-1.3062555659215582
78658.0,7,1,2010.0,2.94,3.98,3.14,2.51,2.16,3.82,1,0,0,-1.2475476741353446,-2.3350028767015756
89804.0,7,1,2010.0,3.63,3.98,4.1,3.31,3.24,4.3,0,2,2,0.9246485737805704,-2.6010381713131063
90553.0,7,1,2010.0,3.44,3.42,3.38,3.51,2.79,2.86,1,2,2,-0.6179243435679456,-1.7224436143948365
39695.0,7,1,2011.0,2.9,3.41,3.08,2.45,3.03,3.3,1,0,0,-1.39004732727722,-0.8463804834854026
86076.0,7,1,2010.0,4.4,4.56,4.52,4.36,3.9,2.36,0,1,1,2.1767534082018654,-1.1752997760059882
61341.0,7,1,2010.0,3.96,4.07,4.3,3.66,3.55,2.58,0,1,1,1.011914474550304,-1.179376481880891
73785.0,7,1,2010.0,2.81,3.32,3.48,2.38,2.0,2.95,1,0,0,-2.0071247513683836,-1.8741237034535985
95749.0,7,1,2010.0,3.6,4.31,3.54,3.12,3.1,3.68,0,2,2,0.37497606051102345,-2.245175001763541
74806.0,7,1,2010.0,4.83,4.84,4.9,4.83,4.62,4.51,0,1,1,4.281801933634985,-2.214536056990794
25480.0,7,0,2010.0,4.37,4.53,4.46,4.36,3.83,3.89,0,1,1,2.6533465240394363,-1.4434981105299491
53718.0,7,0,2010.0,4.29,4.33,4.6,4.43,3.97,3.52,0,1,1,2.526949773548957,-1.5330923209392988
69740.0,7,0,2010.0,4.53,4.44,4.86,4.66,4.1,3.96,0,1,1,3.252213143760274,-1.9453659101933984
94133.0,7,0,2010.0,3.08,3.18,2.78,2.93,3.07,2.81,1,0,0,-1.5086750627834626,-1.7099478363179947
55691.0,7,0,2012.0,3.53,1.71,3.38,3.45,3.66,3.83,0,2,2,-0.723924820224927,-0.5646930261628568
25230.0,7,0,2011.0,4.41,4.7,4.08,4.5,4.45,3.84,0,1,1,2.9571895395851153,-0.5912170636836864
47265.0,7,1,2011.0,3.96,4.52,3.78,3.57,3.62,2.99,0,1,1,1.1405295709787928,-0.5232130477464341
34914.0,7,1,2011.0,3.83,4.22,3.63,3.76,3.93,3.44,0,2,2,1.2233969017643467,-0.600338578647651
54664.0,7,1,2011.0,4.71,4.7,4.59,4.63,4.76,4.06,0,1,1,3.7606201323371633,-1.0373317799907653
78724.0,7,1,2011.0,3.68,4.2,3.55,3.83,3.69,3.13,0,2,2,0.8492485524915752,-0.9131613019556049
62659.0,7,0,2011.0,4.35,4.33,4.22,4.24,4.45,4.3,0,1,1,2.8175252644087196,-1.3411854326953212
74057.0,7,1,2011.0,3.01,4.28,3.23,2.46,2.38,3.13,1,2,2,-1.1312129599091645,-1.1764876384678369
26573.0,7,1,2012.0,2.6,2.87,1.5899999999999999,2.42,2.35,2.86,1,0,0,-3.27680776192445,0.2825744512488456
94587.0,7,1,2011.0,4.85,4.91,4.78,4.89,4.79,4.44,0,1,1,4.372169787787896,-1.675468535347885
